country,year,iso_code,population,gdp,cement_co2,coal_co2,flaring_co2,gas_co2,oil_co2,other_industry_co2
yekruT,1914,TUR,14340384,,,1.663,0.000,0.000,0.000,
yekruT,1915,TUR,14226111,,,1.037,0.000,0.000,0.000,
yekruT,1916,TUR,14112748,,,0.513,0.000,0.000,0.000,
yekruT,1917,TUR,14000287,,,0.392,0.000,0.000,0.000,
yekruT,1918,TUR,13891763,,,0.458,0.000,0.000,0.000,
yekruT,1919,TUR,13825326,,,,,,,
yekruT,1920,TUR,13800950,,,1.403,0.000,0.000,0.000,
yekruT,1921,TUR,13818615,,,,,,,
yekruT,1922,TUR,,,,,,,,
yekruT,1923,TUR,13979991,13863122944.000,,1.473,0.000,0.000,0.000,
yekruT,1924,TUR,14082427,15141312512.000,,,,,,
yekruT,1925,TUR,14185613,16856740864.000,,2.367,0.000,0.000,0.000,
yekruT,1926,TUR,14289555,19556681728.000,,,,,,
yekruT,1927,TUR,14394259,17784000512.000,,,,,,
yekruT,1928,TUR,14499730,19701835776.000,0.029,3.096,0.000,0.000,0.000,
yekruT,1929,TUR,14637000,22851569664.000,,,,,,
yekruT,1930,TUR,14806857,23884800000.000,0.029,3.942,0.000,0.000,0.000,
yekruT,1931,TUR,15010104,25325406208.000,0.051,3.888,0.000,0.000,0.000,
yekruT,1932,TUR,15247560,23783802880.000,0.054,3.946,0.000,0.000,0.000,
yekruT,1933,TUR,15520060,26900443136.000,0.058,4.606,0.000,0.000,0.000,
yekruT,1934,TUR,15797430,27533285376.000,,,,,,
yekruT,1935,TUR,16079757,28098762752.000,,,,,,
yekruT,1936,TUR,16367129,33426755584.000,0.069,5.796,0.000,0.000,0.000,
yekruT,1937,TUR,,34553851904.000,0.105,4.140,0.000,0.000,0.000,
yekruT,1938,TUR,16957374,37588344832.000,,,,,,
yekruT,1939,TUR,,40709509120.000,,,,,,
yekruT,1940,TUR,17561075,38243864576.000,0.131,5.338,0.000,0.000,0.000,
yekruT,1941,TUR,17867048,34797252608.000,0.135,5.485,0.000,0.000,0.000,
yekruT,1942,TUR,18175775,36296781824.000,0.105,4.840,0.000,0.000,0.000,
yekruT,1943,TUR,,32965632000.000,,,,,,
yekruT,1944,TUR,18804078,31532032000.000,0.142,6.881,0.000,0.000,0.000,
yekruT,1945,TUR,,27283079168.000,,,,,,
yekruT,1946,TUR,19454100,35219283968.000,0.160,6.863,0.000,0.000,0.000,
yekruT,1947,TUR,19787490,37214101504.000,,,,,,
yekruT,1948,TUR,,42287288320.000,,,,,,
yekruT,1949,TUR,20522505,40153763840.000,0.185,7.746,0.000,0.000,0.037,
yekruT,1950,TUR,20977698,43911884800.000,0.196,7.774,0.000,0.000,1.517,
yekruT,1951,TUR,,49817800704.000,,,,,,
yekruT,1952,TUR,22094504,56078381056.000,0.225,7.903,0.000,0.000,2.345,
yekruT,1953,TUR,22690584,62669766656.000,0.262,10.014,0.000,0.000,2.689,
yekruT,1954,TUR,,61217095680.000,,,,,,
yekruT,1955,TUR,23821346,66494144512.000,,,,,,
yekruT,1956,TUR,,69084520448.000,0.480,10.563,0.000,0.000,3.316,
yekruT,1957,TUR,25238754,74959142912.000,0.625,11.615,0.000,0.000,3.730,
yekruT,1958,TUR,26007696,78801428480.000,0.749,11.936,0.000,0.000,3.350,
yekruT,1959,TUR,26768164,82888105984.000,0.858,11.257,0.000,0.000,5.077,
yekruT,1960,TUR,27510982,85808267264.000,,,,,,
yekruT,1961,TUR,,87728586752.000,1.003,10.622,0.000,0.000,5.716,
yekruT,1962,TUR,29033646,93596082176.000,1.148,11.897,0.000,0.000,8.559,
yekruT,1963,TUR,29827882,102938107904.000,,,,,,
yekruT,1964,TUR,30612824,107828084736.000,,,,,,
yekruT,1965,TUR,31374540,111220449280.000,,,,,,
yekruT,1966,TUR,32172782,124959744000.000,1.912,15.872,0.000,0.000,13.722,
yekruT,1967,TUR,33026492,131273064448.000,2.100,15.032,0.000,0.000,16.347,
yekruT,1968,TUR,33884076,140827131904.000,,,,,,
yekruT,1969,TUR,34721988,149141536768.000,2.864,16.164,0.000,0.000,19.725,
yekruT,1970,TUR,,157265379328.000,,,,,,
yekruT,1971,TUR,36359956,172474531840.000,,,,,,
yekruT,1972,TUR,37188036,184802754560.000,4.107,18.901,0.000,0.000,30.713,
yekruT,1973,TUR,38028236,194442379264.000,4.332,19.243,0.000,0.000,35.735,
yekruT,1974,TUR,38863424,211512786944.000,,,,,,
yekruT,1975,TUR,39673588,231789903872.000,5.103,21.002,0.000,0.000,39.315,
yekruT,1976,TUR,,253392388096.000,5.850,23.625,0.000,0.000,43.884,
yekruT,1977,TUR,,265743908864.000,6.507,23.937,0.000,0.000,50.677,
yekruT,1978,TUR,42292208,274794577920.000,7.167,20.419,0.000,0.040,49.087,
yekruT,1979,TUR,43187472,274002542592.000,,,,,,
yekruT,1980,TUR,44089068,273441193984.000,5.926,24.193,0.000,0.044,45.049,
yekruT,1981,TUR,44981876,286816305152.000,6.873,27.242,0.000,0.029,45.042,
yekruT,1982,TUR,,302868955136.000,7.156,31.145,0.000,0.073,47.836,
yekruT,1983,TUR,,315758772224.000,6.119,34.649,0.000,0.015,49.030,
yekruT,1984,TUR,48106772,335720513536.000,7.028,38.830,0.000,0.073,48.975,
yekruT,1985,TUR,,354837200896.000,,,,,,
yekruT,1986,TUR,50223888,381728522240.000,8.798,52.227,0.000,0.846,53.747,
yekruT,1987,TUR,51250156,417316012032.000,9.593,55.490,0.000,1.378,61.982,
yekruT,1988,TUR,,435877019648.000,,,,,,
yekruT,1989,TUR,53305236,443256143872.000,10.224,58.723,0.000,5.474,63.149,
yekruT,1990,TUR,54324140,486761168896.000,10.445,70.204,0.220,7.647,60.120,2.979
yekruT,1991,TUR,55321172,498030903296.000,12.021,74.990,0.263,9.145,58.789,2.919
yekruT,1992,TUR,56302040,535075749888.000,13.265,75.080,0.254,9.926,63.246,2.294
yekruT,1993,TUR,,586262052864.000,13.049,70.566,0.231,11.088,73.136,3.070
yekruT,1994,TUR,58310244,562010849280.000,13.493,68.585,0.219,11.348,70.630,3.290
yekruT,1995,TUR,59305492,610881306624.000,14.133,71.101,0.209,14.441,78.056,3.415
yekruT,1996,TUR,60293784,662700425216.000,14.662,82.694,0.208,16.820,82.120,3.142
yekruT,1997,TUR,,722433605632.000,15.105,90.549,0.206,20.788,81.899,3.561
yekruT,1998,TUR,62242200,754598739968.000,,,,,,
yekruT,1999,TUR,,725083488256.000,14.590,84.306,0.178,26.718,78.876,3.260
natsinemkruT,1830,TKM,402373,,,0.000,0.000,0.000,0.000,
natsinemkruT,1831,TKM,406065,,,,,,,
natsinemkruT,1832,TKM,,,,0.000,0.000,0.000,0.000,
natsinemkruT,1833,TKM,413552,,,0.000,0.000,0.000,0.000,
natsinemkruT,1850,TKM,,,,0.001,0.000,0.000,0.000,
natsinemkruT,1851,TKM,487438,,,,,,,
natsinemkruT,1852,TKM,,,,,,,,
natsinemkruT,1853,TKM,496379,,,,,,,
natsinemkruT,1854,TKM,,,,,,,,
natsinemkruT,1855,TKM,505485,,,,,,,
natsinemkruT,1856,TKM,510100,,,,,,,
natsinemkruT,1857,TKM,514758,,,,,,,
natsinemkruT,1858,TKM,,,,0.004,0.000,0.000,0.000,
natsinemkruT,1859,TKM,,,,,,,,
natsinemkruT,1860,TKM,,,,0.004,0.000,0.000,0.001,
natsinemkruT,1861,TKM,,,,0.006,0.000,0.000,0.001,
natsinemkruT,1862,TKM,538690,,,,,,,
natsinemkruT,1863,TKM,,,,,,,,
natsinemkruT,1864,TKM,548572,,,0.005,0.000,0.000,0.002,
natsinemkruT,1865,TKM,,,,,,,,
natsinemkruT,1866,TKM,558635,,,0.019,0.000,0.000,0.004,
natsinemkruT,1867,TKM,563735,,,0.021,0.000,0.000,0.005,
natsinemkruT,1868,TKM,568883,,,0.014,0.000,0.000,0.008,
natsinemkruT,1869,TKM,,,,0.021,0.000,0.000,0.009,
natsinemkruT,1870,TKM,579318,,,0.024,0.000,0.000,0.009,
natsinemkruT,1871,TKM,584607,,,0.036,0.000,0.000,0.008,
natsinemkruT,1872,TKM,589945,,,0.036,0.000,0.000,0.009,
natsinemkruT,1873,TKM,595331,,,,,,,
natsinemkruT,1874,TKM,600767,,,0.029,0.000,0.000,0.022,
natsinemkruT,1875,TKM,606252,,,,,,,
natsinemkruT,1876,TKM,611787,,,0.030,0.000,0.000,0.044,
natsinemkruT,1877,TKM,617373,,,,,,,
natsinemkruT,1878,TKM,,,,0.033,0.000,0.000,0.064,
natsinemkruT,1879,TKM,628698,,,,,,,
natsinemkruT,1880,TKM,634438,,,,,,,
natsinemkruT,1881,TKM,,,,,,,,
natsinemkruT,1882,TKM,646077,,,,,,,
natsinemkruT,1883,TKM,,,,0.035,0.000,0.000,0.113,
natsinemkruT,1884,TKM,657928,,,0.025,0.000,0.000,0.125,
natsinemkruT,1885,TKM,663935,,,,,,,
natsinemkruT,1886,TKM,,,,,,,,
natsinemkruT,1887,TKM,676114,,,,,,,
natsinemkruT,1888,TKM,682287,,,,,,,
natsinemkruT,1889,TKM,688517,,,0.023,0.000,0.000,0.177,
natsinemkruT,1890,TKM,694803,,,0.024,0.000,0.000,0.203,
natsinemkruT,1891,TKM,701147,,,0.023,0.000,0.000,0.227,
natsinemkruT,1892,TKM,707549,,,,,,,
natsinemkruT,1893,TKM,714009,,,0.029,0.000,0.000,0.282,
natsinemkruT,1894,TKM,,,,,,,,
natsinemkruT,1895,TKM,727106,,,0.030,0.000,0.000,0.333,
natsinemkruT,1896,TKM,733745,,,0.032,0.000,0.000,0.337,
natsinemkruT,1897,TKM,,,,0.038,0.000,0.000,0.389,
natsinemkruT,1898,TKM,747205,,,0.042,0.000,0.000,0.437,
natsinemkruT,1899,TKM,,,,0.055,0.000,0.000,0.501,
natsinemkruT,1900,TKM,760911,,,0.060,0.000,0.000,0.570,
natsinemkruT,1901,TKM,,,,,,,,
natsinemkruT,1902,TKM,774869,,,0.054,0.000,0.000,0.571,
natsinemkruT,1903,TKM,781944,,,,,,,
natsinemkruT,1904,TKM,789083,,,0.072,0.000,0.000,0.608,
natsinemkruT,1905,TKM,796288,,,0.082,0.000,0.000,0.524,
natsinemkruT,1906,TKM,,,,0.094,0.000,0.000,0.598,
natsinemkruT,1907,TKM,,,,0.113,0.000,0.000,0.662,
natsinemkruT,1908,TKM,818298,,,,,,,
natsinemkruT,1909,TKM,,,,0.119,0.000,0.000,0.704,
natsinemkruT,1910,TKM,833309,,,0.109,0.000,0.000,0.698,
natsinemkruT,1911,TKM,,,,,,,,
natsinemkruT,1912,TKM,848595,,,,,,,
natsinemkruT,1913,TKM,,,,0.197,0.000,0.000,0.833,
natsinemkruT,1914,TKM,864162,,,,,,,
natsinemkruT,1915,TKM,872052,,,0.115,0.000,0.000,0.738,
natsinemkruT,1916,TKM,880014,,,0.122,0.000,0.000,0.787,
natsinemkruT,1917,TKM,888048,,,0.117,0.000,0.000,0.719,
natsinemkruT,1918,TKM,896198,,,,,,,
natsinemkruT,1919,TKM,,,,,,,,
natsinemkruT,1920,TKM,912721,,,0.023,0.000,0.000,0.237,
natsinemkruT,1921,TKM,921097,,,0.028,0.000,0.001,0.252,
natsinemkruT,1922,TKM,,,,,,,,
natsinemkruT,1923,TKM,938080,,,0.037,0.000,0.001,0.342,
natsinemkruT,1924,TKM,946688,,,0.053,0.000,0.006,0.393,
natsinemkruT,1925,TKM,,,,,,,,
natsinemkruT,1926,TKM,964142,,,0.087,0.000,0.014,0.546,
natsinemkruT,1927,TKM,972990,,,0.113,0.000,0.015,0.676,
natsinemkruT,1928,TKM,,,0.010,0.139,0.000,0.018,0.712,
natsinemkruT,1929,TKM,,,0.013,0.129,0.000,0.020,0.786,
natsinemkruT,1930,TKM,1000023,,,,,,,
natsinemkruT,1931,TKM,1009200,,0.017,0.142,0.000,0.032,1.368,
natsinemkruT,1932,TKM,1018461,,0.018,0.201,0.000,0.045,1.488,
natsinemkruT,1933,TKM,1027807,,0.014,0.256,0.000,0.058,1.635,
natsinemkruT,1934,TKM,1037238,,,,,,,
natsinemkruT,1935,TKM,,,,,,,,
natsinemkruT,1936,TKM,1056362,,0.031,0.487,0.000,0.126,2.419,
natsinemkruT,1937,TKM,1066056,,0.029,0.487,0.000,0.131,2.490,
natsinemkruT,1938,TKM,,,0.030,0.513,0.000,0.132,2.637,
natsinemkruT,1939,TKM,1085712,,0.030,0.523,0.000,0.133,2.667,
natsinemkruT,1940,TKM,1095675,,0.031,0.726,0.000,0.216,3.045,
natsinemkruT,1941,TKM,,,0.031,0.575,0.000,0.000,2.925,
natsinemkruT,1942,TKM,,,,0.156,0.000,0.000,1.788,
natsinemkruT,1943,TKM,1126116,,,0.205,0.000,0.000,1.824,
natsinemkruT,1944,TKM,,,,0.324,0.000,0.000,2.618,
natsinemkruT,1945,TKM,,,0.010,0.665,0.000,0.252,2.168,
natsinemkruT,1946,TKM,1157403,,0.018,0.728,0.000,0.282,2.436,
natsinemkruT,1947,TKM,1168024,,0.026,0.866,0.000,0.343,2.931,
natsinemkruT,1948,TKM,1178743,,0.036,0.878,0.000,0.365,3.143,
natsinemkruT,1949,TKM,,,,,,,,
natsinemkruT,1950,TKM,,,,,,,,
natsinemkruT,1951,TKM,1237250,,,,,,,
natsinemkruT,1952,TKM,1263432,,0.076,1.194,0.000,0.517,4.684,
natsinemkruT,1953,TKM,,,,,,,,
natsinemkruT,1954,TKM,1326522,,0.103,1.299,0.000,0.580,5.484,
natsinemkruT,1955,TKM,1363509,,0.122,1.425,0.000,0.678,6.240,
natsinemkruT,1956,TKM,1404221,,0.135,1.447,0.000,0.864,6.851,
natsinemkruT,1957,TKM,1448677,,0.157,1.460,0.000,1.270,7.296,
natsinemkruT,1958,TKM,,,0.182,1.397,0.000,1.749,7.556,
natsinemkruT,1959,TKM,,,0.212,1.348,0.000,2.100,7.787,
natsinemkruT,1960,TKM,,,0.249,1.260,0.000,2.489,7.927,
natsinemkruT,1961,TKM,,,,,,,,
natsinemkruT,1962,TKM,1716868,,,,,,,
natsinemkruT,1963,TKM,1776392,,0.335,1.042,0.000,3.999,8.543,
natsinemkruT,1964,TKM,1836628,,0.357,1.029,0.000,4.661,8.778,
natsinemkruT,1965,TKM,1897096,,,,,,,
natsinemkruT,1966,TKM,1957561,,,,,,,
natsinemkruT,1967,TKM,2018029,,0.468,1.013,0.000,5.974,9.953,
natsinemkruT,1968,TKM,2078588,,0.483,0.967,0.000,6.241,10.227,
natsinemkruT,1969,TKM,2139568,,0.497,0.958,0.000,6.523,10.699,
natsinemkruT,1970,TKM,,,0.528,1.042,0.000,6.166,11.896,
natsinemkruT,1971,TKM,2264440,,0.558,1.028,0.278,6.744,12.253,
natsinemkruT,1972,TKM,2328376,,0.583,1.043,0.262,6.982,13.098,
natsinemkruT,1973,TKM,2393333,18306093056.000,0.615,1.030,0.304,7.213,13.756,
natsinemkruT,1974,TKM,,,0.650,1.007,0.326,7.457,14.376,
natsinemkruT,1975,TKM,,,0.692,1.022,0.356,8.014,14.968,
natsinemkruT,1976,TKM,,,0.691,1.039,0.392,8.721,15.171,
natsinemkruT,1977,TKM,2659022,,0.693,1.042,0.417,9.234,15.511,
natsinemkruT,1978,TKM,2726330,,0.679,1.012,0.438,9.457,16.242,
natsinemkruT,1979,TKM,2794399,,0.645,1.005,0.236,9.983,16.185,
natsinemkruT,1980,TKM,2862908,19444525056.000,,,,,,
natsinemkruT,1981,TKM,,19642542080.000,0.645,0.922,0.226,10.733,16.090,
natsinemkruT,1982,TKM,3005975,19846215680.000,0.619,0.930,0.223,11.302,16.079,
natsinemkruT,1983,TKM,3082203,20202502144.000,,,,,,
natsinemkruT,1984,TKM,3162167,19981352960.000,0.634,0.894,0.211,12.797,15.301,
natsinemkruT,1985,TKM,3246888,20045559808.000,0.628,1.045,0.231,14.410,15.843,
natsinemkruT,1986,TKM,3336772,20620066816.000,0.640,1.049,0.202,22.355,11.270,
natsinemkruT,1987,TKM,3430503,21125900288.000,0.640,1.041,0.185,24.059,9.865,
natsinemkruT,1988,TKM,,23051919360.000,0.640,1.075,0.408,24.877,9.973,
natsinemkruT,1989,TKM,3621309,21128380416.000,0.633,1.070,0.398,25.499,9.847,
natsinemkruT,1990,TKM,3720287,21201768448.000,,,,,,
natsinemkruT,1991,TKM,3821784,20437989376.000,,,,,,
natsinemkruT,1992,TKM,3926374,17569988608.000,0.447,1.590,0.000,12.617,17.340,
natsinemkruT,1993,TKM,4031701,18037536768.000,0.447,0.359,0.000,17.922,8.789,
natsinemkruT,1994,TKM,4133044,15091315712.000,0.284,0.000,0.773,24.346,8.813,
natsinemkruT,1995,TKM,4226625,14166396928.000,0.177,0.000,0.636,25.645,8.111,
natsinemkruT,1996,TKM,4301092,13366624256.000,0.183,0.264,1.049,20.738,9.420,
natsinemkruT,1997,TKM,,11995996160.000,,,,,,
natsinemkruT,1998,TKM,4431523,12945784832.000,,,,,,
natsinemkruT,1999,TKM,,15251900416.000,,,,,,
sdnalsI sociaC dna skruT,1851,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1852,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1853,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1854,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1855,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1856,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1857,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1858,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1859,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1860,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1861,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1862,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1863,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1864,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1865,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1866,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1867,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1868,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1869,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1870,TCA,230,,,,,,,
sdnalsI sociaC dna skruT,1871,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1872,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1873,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1874,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1875,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1876,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1877,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1878,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1879,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1880,TCA,238,,,,,,,
sdnalsI sociaC dna skruT,1881,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1882,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1883,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1884,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1885,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1886,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1887,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1888,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1889,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1890,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1891,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1892,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1893,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1894,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1895,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1896,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1897,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1898,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1899,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1900,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1901,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1902,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1903,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1904,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1905,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1906,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1907,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1908,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1909,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1910,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1911,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1912,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1913,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1914,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1915,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1916,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1917,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1918,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1919,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1920,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1921,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1922,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1923,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1924,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1925,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1926,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1927,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1928,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1929,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1930,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1931,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1932,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1933,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1934,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1935,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1936,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1937,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1938,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1939,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1940,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1941,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1942,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1943,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1944,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1945,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1946,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1947,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1948,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1949,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1950,TCA,5057,,,,,,,
sdnalsI sociaC dna skruT,1951,TCA,5072,,,,,,,
sdnalsI sociaC dna skruT,1952,TCA,5036,,,,,,,
sdnalsI sociaC dna skruT,1953,TCA,5015,,,,,,,
sdnalsI sociaC dna skruT,1954,TCA,5050,,,,,,,
sdnalsI sociaC dna skruT,1955,TCA,5145,,,,,,,
sdnalsI sociaC dna skruT,1956,TCA,5268,,,,,,,
sdnalsI sociaC dna skruT,1957,TCA,5369,,,,,,,
sdnalsI sociaC dna skruT,1958,TCA,5459,,,,,,,
sdnalsI sociaC dna skruT,1959,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1960,TCA,5626,,,,,,,
sdnalsI sociaC dna skruT,1961,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1962,TCA,5658,,,,,,,
sdnalsI sociaC dna skruT,1963,TCA,5656,,,,,,,
sdnalsI sociaC dna skruT,1964,TCA,5666,,,,,,,
sdnalsI sociaC dna skruT,1965,TCA,5674,,,,,,,
sdnalsI sociaC dna skruT,1966,TCA,5672,,,,,,,
sdnalsI sociaC dna skruT,1967,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1968,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1969,TCA,5684,,,,,,,
sdnalsI sociaC dna skruT,1970,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1971,TCA,5768,,,,,,,
sdnalsI sociaC dna skruT,1972,TCA,5921,,,,,,,
sdnalsI sociaC dna skruT,1973,TCA,6091,,,,,,,
sdnalsI sociaC dna skruT,1974,TCA,6270,,,,,,,
sdnalsI sociaC dna skruT,1975,TCA,6476,,,,,,,
sdnalsI sociaC dna skruT,1976,TCA,6688,,,,,,,
sdnalsI sociaC dna skruT,1977,TCA,6907,,,,,,,
sdnalsI sociaC dna skruT,1978,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1979,TCA,7350,,,,,,,
sdnalsI sociaC dna skruT,1980,TCA,7620,,,,,,,
sdnalsI sociaC dna skruT,1981,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1982,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1983,TCA,8782,,,,,,,
sdnalsI sociaC dna skruT,1984,TCA,9187,,,,,,,
sdnalsI sociaC dna skruT,1985,TCA,9599,,,,,,,
sdnalsI sociaC dna skruT,1986,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1987,TCA,,,,,,,,
sdnalsI sociaC dna skruT,1988,TCA,10836,,,,,,,
sdnalsI sociaC dna skruT,1989,TCA,11249,,,,,,,
sdnalsI sociaC dna skruT,1990,TCA,11723,,0.000,0.000,0.000,0.000,0.062,
sdnalsI sociaC dna skruT,1991,TCA,,,0.000,0.000,0.000,0.000,0.062,
sdnalsI sociaC dna skruT,1992,TCA,13036,,,,,,,
sdnalsI sociaC dna skruT,1993,TCA,,,0.000,0.000,0.000,0.000,0.066,
sdnalsI sociaC dna skruT,1994,TCA,14425,,,,,,,
sdnalsI sociaC dna skruT,1995,TCA,15123,,0.000,0.000,0.000,0.000,0.070,
sdnalsI sociaC dna skruT,1996,TCA,15830,,0.000,0.000,0.000,0.000,0.070,
sdnalsI sociaC dna skruT,1997,TCA,16541,,0.000,0.000,0.000,0.000,0.084,
sdnalsI sociaC dna skruT,1998,TCA,17266,,0.000,0.000,0.000,0.000,0.088,
sdnalsI sociaC dna skruT,1999,TCA,18008,,0.000,0.000,0.000,0.000,0.099,
ulavuT,1750,TUV,,,0.000,,,,,
ulavuT,1751,TUV,,,0.000,,,,,
ulavuT,1752,TUV,,,0.000,,,,,
ulavuT,1753,TUV,,,0.000,,,,,
ulavuT,1754,TUV,,,0.000,,,,,
ulavuT,1755,TUV,,,0.000,,,,,
ulavuT,1756,TUV,,,0.000,,,,,
ulavuT,1757,TUV,,,,,,,,
ulavuT,1758,TUV,,,0.000,,,,,
ulavuT,1759,TUV,,,,,,,,
ulavuT,1760,TUV,,,0.000,,,,,
ulavuT,1761,TUV,,,0.000,,,,,
ulavuT,1762,TUV,,,0.000,,,,,
ulavuT,1763,TUV,,,,,,,,
ulavuT,1764,TUV,,,0.000,,,,,
ulavuT,1765,TUV,,,0.000,,,,,
ulavuT,1766,TUV,,,,,,,,
ulavuT,1767,TUV,,,,,,,,
ulavuT,1768,TUV,,,,,,,,
ulavuT,1769,TUV,,,0.000,,,,,
ulavuT,1770,TUV,,,0.000,,,,,
ulavuT,1771,TUV,,,0.000,,,,,
ulavuT,1772,TUV,,,0.000,,,,,
ulavuT,1773,TUV,,,0.000,,,,,
ulavuT,1774,TUV,,,0.000,,,,,
ulavuT,1775,TUV,,,0.000,,,,,
